DATE,0
2020-01-03,-0.010314115767048992
2020-01-06,0.0006379716260616435
2020-01-07,0.007380392726068015
2020-01-08,0.009682222658061438
2020-01-09,0.004752083000270302
2020-01-10,-0.007384413200478113
2020-01-13,-0.0100507216668424
2020-01-14,-0.002667655591518492
2020-01-15,0.0068963969723296135
2020-01-16,0.012699289010020818
2020-01-17,0.011509348815973949
2020-01-21,0.0010163600909003367
2020-01-22,0.0017644337833372012
2020-01-23,-0.001065968849778831
2020-01-24,-0.013858476810177081
2020-01-27,-0.007160952576616308
2020-01-28,0.009217013737910246
2020-01-29,0.004705418686232643
2020-01-30,-0.0002906381090200803
2020-01-31,-0.012837292657717825
2020-02-03,-0.014085329189176116
2020-02-04,0.002868377651491542
2020-02-05,-0.0025339855554949997
2020-02-06,0.04467596668846252
2020-02-07,-0.014219070878368968
2020-02-10,-0.008644018629188807
2020-02-11,-0.0020385325823977967
2020-02-12,0.019992636722144352
2020-02-13,0.004436991906063836
2020-02-14,-0.00029439620619919904
2020-02-18,0.0005463217661856304
2020-02-19,0.007201821123179685
2020-02-20,0.0004554236504952609
2020-02-21,-0.00603800617078365
2020-02-24,-0.03804461066103929
2020-02-25,-0.020538024805793954
2020-02-26,-0.012333984216980915
2020-02-27,-0.046698432774409285
2020-02-28,-0.024877938768240144
2020-03-02,0.053709242757349854
2020-03-03,-0.018321975158406202
2020-03-04,0.032793069733133784
2020-03-05,-0.036759760709426215
2020-03-06,-0.02341507950015087
2020-03-09,-0.05959432787662751
2020-03-10,0.0376311172183071
2020-03-11,-0.09038317189693215
2020-03-12,-0.1288641090426658
2020-03-13,0.05855813420526308
2020-03-16,-0.16241246307402818
2020-03-17,-0.03836879583966464
2020-03-18,-0.09451896581921226
2020-03-19,0.10539657398446807
2020-03-20,-0.04254319155311551
2020-03-23,0.010214827676163588
2020-03-24,0.11806135259109518
2020-03-25,0.07394550750424056
2020-03-26,0.07599583892472417
2020-03-27,-0.06479280138818866
2020-03-30,-0.012726328928214792
2020-03-31,-0.028688556255983544
2020-04-01,-0.04857720646569522
2020-04-02,-0.01678934662851206
2020-04-03,-0.027315397344920462
2020-04-06,0.11097530780510996
2020-04-07,0.02096114452868554
2020-04-08,0.05660382653755095
2020-04-09,0.03754425465039031
2020-04-13,-0.03752339066723831
2020-04-14,0.0301818543952043
2020-04-15,-0.029832518473549542
2020-04-16,-0.0036306712469588547
2020-04-17,0.052080860424224586
2020-04-20,-0.009084251634267182
2020-04-21,-0.022510093758468647
2020-04-22,0.07304441040000156
2020-04-23,-0.02171618754859846
2020-04-24,0.033930607755907616
2020-04-27,0.03509481025820678
2020-04-28,-0.007558187419378711
2020-04-29,0.040046464590991
2020-04-30,-0.04301826362195689
2020-05-01,-0.04066002422812679
2020-05-04,0.008566091984176535
2020-05-05,-0.021499795923149802
2020-05-06,0.0037663234583117738
2020-05-07,0.021427470866460796
2020-05-08,0.026104983913310065
2020-05-11,-0.011883588271546081
2020-05-12,-0.030812178689537673
2020-05-13,-0.04330973141114654
2020-05-14,0.026115116076807977
2020-05-15,0.009077695929735285
2020-05-18,0.05021831972279774
2020-05-19,-0.005265889150407784
2020-05-20,0.03872134487789699
2020-05-21,0.00020098111659686918
2020-05-22,-0.004629144886838965
2020-05-26,0.03890282840545659
2020-05-27,0.01020702395823562
2020-05-28,-0.018416891645027505
2020-05-29,-0.015461490615310472
2020-06-01,0.02504369909129552
2020-06-02,0.00694280963500656
2020-06-03,0.05004421192120937
2020-06-04,-0.012446315010581835
2020-06-05,0.03380487490784937
2020-06-08,0.028728202910155543
2020-06-09,-0.02218578892528918
2020-06-10,-0.036256946129381795
2020-06-11,-0.053304541736286175
2020-06-12,0.011535222231007669
2020-06-15,0.011478932858755453
2020-06-16,0.016634523256030615
2020-06-17,-0.0170566170948054
2020-06-18,0.001735231214619862
2020-06-19,-0.022941926356313754
2020-06-22,0.0034828792601477865
2020-06-23,0.014681218387398774
2020-06-24,-0.03655434126171008
2020-06-25,-0.0052095471987921495
2020-06-26,-0.04570556181949825
2020-06-29,0.027170063282151654
2020-06-30,0.004592766866881185
2020-07-01,0.003794576208640358
2020-07-02,0.0033079140273970515
2020-07-06,0.021532461494810768
2020-07-07,-0.004102631214100705
2020-07-08,0.02382802446537176
2020-07-09,-0.011105011663582243
2020-07-10,0.009028701308800735
2020-07-13,-0.013323227946191969
2020-07-14,0.01168421178171819
2020-07-15,0.03631945479678215
2020-07-16,-0.011009749230913244
2020-07-17,0.005531836181797163
2020-07-20,0.005871864787743559
2020-07-21,0.010649858572419697
2020-07-22,0.01259274007098532
2020-07-23,0.00845574506238922
2020-07-24,-0.00683527386082409
2020-07-27,-0.011067528056875017
2020-07-28,-0.007409631112731814
2020-07-29,0.015535990738512195
2020-07-30,-0.01762953734909648
2020-07-31,-0.009653793299465436
2020-08-03,-0.005108658278356122
2020-08-04,0.015593859073768607
2020-08-05,0.0064790635321037016
2020-08-06,0.016664768290209905
2020-08-07,0.0027872092294659962
2020-08-10,0.017865181022874637
2020-08-11,0.007642910612051579
2020-08-12,-0.003161194431023029
2020-08-13,-0.004154078019406185
2020-08-14,0.0056209056459664754
2020-08-17,0.004929292501174501
2020-08-18,0.004366602028568792
2020-08-19,-0.004136435174743083
2020-08-20,0.004849289753131554
2020-08-21,0.0024137879597615486
2020-08-24,0.02393109026214457
2020-08-25,-0.007119920028454222
2020-08-26,-0.0036255922103318365
2020-08-27,0.009557362724328425
2020-08-28,0.022853285841106276
2020-08-31,-0.018875166504762987
2020-09-01,0.005503701320685117
